ResourceId,Subscription,ResourceGroup,Resource,ResourceType,Tags
/subscriptions/0b183f3e-8f37-4b73-97d5-856dea5d9037/resourceGroups/BuildAgents/providers/Microsoft.Network/publicIPAddresses/contactless-agent1-ip,SMART-CXP-DEV,BuildAgents,contactless-agent1-ip,Microsoft.Network/publicIPAddresses,environment=dev; Project=contactless-ui; 
/subscriptions/0b183f3e-8f37-4b73-97d5-856dea5d9037/resourceGroups/BuildAgents/providers/Microsoft.Network/virtualNetworks/buildagents-vnet,SMART-CXP-DEV,BuildAgents,buildagents-vnet,Microsoft.Network/virtualNetworks,environment=dev; Project=contactless-ui; 
/subscriptions/0b183f3e-8f37-4b73-97d5-856dea5d9037/resourceGroups/BuildAgents/providers/Microsoft.OperationalInsights/workspaces/tfgm-vmautomation,SMART-CXP-DEV,BuildAgents,tfgm-vmautomation,Microsoft.OperationalInsights/workspaces,Environment=dev; Project=contactless-ui; 
/subscriptions/0b183f3e-8f37-4b73-97d5-856dea5d9037/resourceGroups/cloud-shell-storage-westeurope/providers/Microsoft.Storage/storageAccounts/csb0b183f3e8f37x4b73x97d,SMART-CXP-DEV,cloud-shell-storage-westeurope,csb0b183f3e8f37x4b73x97d,Microsoft.Storage/storageAccounts,ms-resource-usage=azure-cloud-shell; Environment=dev; Project=contactless-ui; 
/subscriptions/0b183f3e-8f37-4b73-97d5-856dea5d9037/resourceGroups/CXPSMARTDEV10/providers/Microsoft.Compute/disks/CXPSmartDev10_OsDisk_1_150ed70ee56d43649b56bca1653773c4,SMART-CXP-DEV,CXPSmartDev10,CXPSmartDev10_OsDisk_1_150ed70ee56d43649b56bca1653773c4,Microsoft.Compute/disks,Environment=dev; Project=contactless-ui; 
/subscriptions/0b183f3e-8f37-4b73-97d5-856dea5d9037/resourceGroups/CXPSmartDev10/providers/Microsoft.Compute/virtualMachines/CXPSmartDev10,SMART-CXP-DEV,CXPSmartDev10,CXPSmartDev10,Microsoft.Compute/virtualMachines,Environment=dev; Project=contactless-ui; user=Paul Swindells; 
/subscriptions/0b183f3e-8f37-4b73-97d5-856dea5d9037/resourceGroups/CXPSmartDev10/providers/Microsoft.Compute/virtualMachines/CXPSmartDev10/extensions/enablevmaccess,SMART-CXP-DEV,CXPSmartDev10,CXPSmartDev10/enablevmaccess,Microsoft.Compute/virtualMachines/extensions,
/subscriptions/0b183f3e-8f37-4b73-97d5-856dea5d9037/resourceGroups/CXPSmartDev10/providers/Microsoft.Compute/virtualMachines/CXPSmartDev10/extensions/ProvisioningScripts,SMART-CXP-DEV,CXPSmartDev10,CXPSmartDev10/ProvisioningScripts,Microsoft.Compute/virtualMachines/extensions,
/subscriptions/0b183f3e-8f37-4b73-97d5-856dea5d9037/resourceGroups/CXPSmartDev10/providers/Microsoft.Network/networkInterfaces/cxpsmartdev10brh,SMART-CXP-DEV,CXPSmartDev10,cxpsmartdev10brh,Microsoft.Network/networkInterfaces,Environment=dev; Project=contactless-ui; 
/subscriptions/0b183f3e-8f37-4b73-97d5-856dea5d9037/resourceGroups/CXPSmartDev10/providers/Microsoft.Network/networkSecurityGroups/CXPSmartDev10-nsg,SMART-CXP-DEV,CXPSmartDev10,CXPSmartDev10-nsg,Microsoft.Network/networkSecurityGroups,Environment=dev; Project=contactless-ui; 
/subscriptions/0b183f3e-8f37-4b73-97d5-856dea5d9037/resourceGroups/CXPSmartDev10/providers/Microsoft.Network/publicIPAddresses/CXPSmartDev10-ip,SMART-CXP-DEV,CXPSmartDev10,CXPSmartDev10-ip,Microsoft.Network/publicIPAddresses,Environment=dev; Project=contactless-ui; 
/subscriptions/0b183f3e-8f37-4b73-97d5-856dea5d9037/resourceGroups/CXPSmartDev10/providers/Microsoft.Network/virtualNetworks/CXPSmartDev10-vnet,SMART-CXP-DEV,CXPSmartDev10,CXPSmartDev10-vnet,Microsoft.Network/virtualNetworks,Environment=dev; Project=contactless-ui; 
/subscriptions/0b183f3e-8f37-4b73-97d5-856dea5d9037/resourceGroups/CXPSmartDev10/providers/Microsoft.Storage/storageAccounts/cxpsmartdev10,SMART-CXP-DEV,CXPSmartDev10,cxpsmartdev10,Microsoft.Storage/storageAccounts,Environment=dev; Project=contactless-ui; 
/subscriptions/0b183f3e-8f37-4b73-97d5-856dea5d9037/resourceGroups/CXPSmartDev4/providers/Microsoft.Compute/virtualMachines/CXPSmartDev4,SMART-CXP-DEV,CXPSmartDev4,CXPSmartDev4,Microsoft.Compute/virtualMachines,Environment=dev; Project=contactless-ui; 
/subscriptions/0b183f3e-8f37-4b73-97d5-856dea5d9037/resourceGroups/CXPSmartDev4/providers/Microsoft.Compute/virtualMachines/CXPSmartDev4/extensions/enablevmaccess,SMART-CXP-DEV,CXPSmartDev4,CXPSmartDev4/enablevmaccess,Microsoft.Compute/virtualMachines/extensions,
/subscriptions/0b183f3e-8f37-4b73-97d5-856dea5d9037/resourceGroups/CXPSmartDev4/providers/Microsoft.Network/networkInterfaces/cxpsmartdev4235,SMART-CXP-DEV,CXPSmartDev4,cxpsmartdev4235,Microsoft.Network/networkInterfaces,Environment=dev; Project=contactless-ui; 
/subscriptions/0b183f3e-8f37-4b73-97d5-856dea5d9037/resourceGroups/CXPSmartDev4/providers/Microsoft.Network/networkSecurityGroups/CXPSmartDev4-nsg,SMART-CXP-DEV,CXPSmartDev4,CXPSmartDev4-nsg,Microsoft.Network/networkSecurityGroups,Environment=dev; Project=contactless-ui; 
/subscriptions/0b183f3e-8f37-4b73-97d5-856dea5d9037/resourceGroups/CXPSmartDev4/providers/Microsoft.Network/publicIPAddresses/CXPSmartDev4-ip,SMART-CXP-DEV,CXPSmartDev4,CXPSmartDev4-ip,Microsoft.Network/publicIPAddresses,Environment=dev; Project=contactless-ui; 
/subscriptions/0b183f3e-8f37-4b73-97d5-856dea5d9037/resourceGroups/CXPSmartDev4/providers/Microsoft.Network/virtualNetworks/CXPSmartDev4-vnet,SMART-CXP-DEV,CXPSmartDev4,CXPSmartDev4-vnet,Microsoft.Network/virtualNetworks,Environment=dev; Project=contactless-ui; 
/subscriptions/0b183f3e-8f37-4b73-97d5-856dea5d9037/resourceGroups/CXPSmartDev4/providers/Microsoft.Storage/storageAccounts/cxpsmartdev4,SMART-CXP-DEV,CXPSmartDev4,cxpsmartdev4,Microsoft.Storage/storageAccounts,Environment=dev; Project=contactless-ui; 
/subscriptions/0b183f3e-8f37-4b73-97d5-856dea5d9037/resourceGroups/CXPSmartDevADS/providers/Microsoft.AAD/DomainServices/SMART-CXP-DEV.com,SMART-CXP-DEV,CXPSmartDevADS,SMART-CXP-DEV.com,Microsoft.AAD/DomainServices,
/subscriptions/0b183f3e-8f37-4b73-97d5-856dea5d9037/resourceGroups/CXPSmartDevADS/providers/Microsoft.Network/loadBalancers/aadds-1ebb1b8bec83493a947f7b37007e9f50-lb,SMART-CXP-DEV,CXPSmartDevADS,aadds-1ebb1b8bec83493a947f7b37007e9f50-lb,Microsoft.Network/loadBalancers,Environment=dev; Project=contactless-ui; 
/subscriptions/0b183f3e-8f37-4b73-97d5-856dea5d9037/resourceGroups/CXPSmartDevADS/providers/Microsoft.Network/networkInterfaces/aadds-4e089e3b170e496c90c992719755b900-nic,SMART-CXP-DEV,CXPSmartDevADS,aadds-4e089e3b170e496c90c992719755b900-nic,Microsoft.Network/networkInterfaces,Environment=dev; Project=contactless-ui; 
/subscriptions/0b183f3e-8f37-4b73-97d5-856dea5d9037/resourceGroups/CXPSmartDevADS/providers/Microsoft.Network/networkInterfaces/aadds-a83fe200cd214e058d463f1db9c0e0b2-nic,SMART-CXP-DEV,CXPSmartDevADS,aadds-a83fe200cd214e058d463f1db9c0e0b2-nic,Microsoft.Network/networkInterfaces,Environment=dev; Project=contactless-ui; 
/subscriptions/0b183f3e-8f37-4b73-97d5-856dea5d9037/resourceGroups/CXPSmartDevADS/providers/Microsoft.Network/networkSecurityGroups/AADDS-SMART-CXP-DEV.com-NSG,SMART-CXP-DEV,CXPSmartDevADS,AADDS-SMART-CXP-DEV.com-NSG,Microsoft.Network/networkSecurityGroups,Environment=dev; Project=contactless-ui; 
/subscriptions/0b183f3e-8f37-4b73-97d5-856dea5d9037/resourceGroups/CXPSmartDevADS/providers/Microsoft.Network/publicIPAddresses/aadds-1ebb1b8bec83493a947f7b37007e9f50-pip,SMART-CXP-DEV,CXPSmartDevADS,aadds-1ebb1b8bec83493a947f7b37007e9f50-pip,Microsoft.Network/publicIPAddresses,Environment=dev; Project=contactless-ui; 
/subscriptions/0b183f3e-8f37-4b73-97d5-856dea5d9037/resourceGroups/CXPSmartDevADS/providers/Microsoft.Network/virtualNetworks/CXPSmartDevADS-vnet,SMART-CXP-DEV,CXPSmartDevADS,CXPSmartDevADS-vnet,Microsoft.Network/virtualNetworks,Environment=dev; Project=contactless-ui; 
/subscriptions/0b183f3e-8f37-4b73-97d5-856dea5d9037/resourceGroups/DEVVM-07/providers/Microsoft.Compute/disks/devvm-07-osdisk,SMART-CXP-DEV,DevVM-07,devvm-07-osdisk,Microsoft.Compute/disks,Environment=dev; Project=contactless-ui; 
/subscriptions/0b183f3e-8f37-4b73-97d5-856dea5d9037/resourceGroups/DevVM-07/providers/Microsoft.Compute/virtualMachines/DevVM-07,SMART-CXP-DEV,DevVM-07,DevVM-07,Microsoft.Compute/virtualMachines,Environment=dev; Project=contactless-ui; user=Gulam Choudhury; 
/subscriptions/0b183f3e-8f37-4b73-97d5-856dea5d9037/resourceGroups/DevVM-07/providers/Microsoft.Compute/virtualMachines/DevVM-07/extensions/enablevmaccess,SMART-CXP-DEV,DevVM-07,DevVM-07/enablevmaccess,Microsoft.Compute/virtualMachines/extensions,
/subscriptions/0b183f3e-8f37-4b73-97d5-856dea5d9037/resourceGroups/DevVM-07/providers/Microsoft.Network/loadBalancers/DevVM-07-loadbalancer,SMART-CXP-DEV,DevVM-07,DevVM-07-loadbalancer,Microsoft.Network/loadBalancers,Environment=dev; Project=contactless-ui; 
/subscriptions/0b183f3e-8f37-4b73-97d5-856dea5d9037/resourceGroups/DevVM-07/providers/Microsoft.Network/networkInterfaces/DevVM-07-nic,SMART-CXP-DEV,DevVM-07,DevVM-07-nic,Microsoft.Network/networkInterfaces,Environment=dev; Project=contactless-ui; 
/subscriptions/0b183f3e-8f37-4b73-97d5-856dea5d9037/resourceGroups/DevVM-07/providers/Microsoft.Network/networkSecurityGroups/DevVMs-nsg,SMART-CXP-DEV,DevVM-07,DevVMs-nsg,Microsoft.Network/networkSecurityGroups,Environment=dev; Project=contactless-ui; 
/subscriptions/0b183f3e-8f37-4b73-97d5-856dea5d9037/resourceGroups/DevVM-07/providers/Microsoft.Network/publicIPAddresses/DevVM-07-pip,SMART-CXP-DEV,DevVM-07,DevVM-07-pip,Microsoft.Network/publicIPAddresses,Environment=dev; Project=contactless-ui; 
/subscriptions/0b183f3e-8f37-4b73-97d5-856dea5d9037/resourceGroups/DevVM-07/providers/Microsoft.Network/virtualNetworks/DevVM-07-vnet,SMART-CXP-DEV,DevVM-07,DevVM-07-vnet,Microsoft.Network/virtualNetworks,Environment=dev; Project=contactless-ui; 
/subscriptions/0b183f3e-8f37-4b73-97d5-856dea5d9037/resourceGroups/ELK-dev/providers/Microsoft.RecoveryServices/vaults/smart-cxp,SMART-CXP-DEV,ELK-dev,smart-cxp,Microsoft.RecoveryServices/vaults,Environment=dev; Project=contactless-ui; 
/subscriptions/0b183f3e-8f37-4b73-97d5-856dea5d9037/resourceGroups/LogicApps/providers/Microsoft.Logic/workflows/TriggerMockApiTests,SMART-CXP-DEV,LogicApps,TriggerMockApiTests,Microsoft.Logic/workflows,Environment=dev; Project=contactless-ui; 
/subscriptions/0b183f3e-8f37-4b73-97d5-856dea5d9037/resourceGroups/LogicApps/providers/Microsoft.Logic/workflows/TriggerVixApiTests,SMART-CXP-DEV,LogicApps,TriggerVixApiTests,Microsoft.Logic/workflows,Environment=dev; Project=contactless-ui; 
/subscriptions/0b183f3e-8f37-4b73-97d5-856dea5d9037/resourceGroups/LogicApps/providers/Microsoft.Web/connections/visualstudioteamservices,SMART-CXP-DEV,LogicApps,visualstudioteamservices,Microsoft.Web/connections,Environment=dev; Project=contactless-ui; 
/subscriptions/0b183f3e-8f37-4b73-97d5-856dea5d9037/resourceGroups/NetworkWatcherRG/providers/Microsoft.Network/networkWatchers/NetworkWatcher_northeurope,SMART-CXP-DEV,NetworkWatcherRG,NetworkWatcher_northeurope,Microsoft.Network/networkWatchers,
/subscriptions/0b183f3e-8f37-4b73-97d5-856dea5d9037/resourceGroups/NetworkWatcherRG/providers/Microsoft.Network/networkWatchers/NetworkWatcher_uksouth,SMART-CXP-DEV,NetworkWatcherRG,NetworkWatcher_uksouth,Microsoft.Network/networkWatchers,
/subscriptions/0b183f3e-8f37-4b73-97d5-856dea5d9037/resourceGroups/PackerImages/providers/Microsoft.Compute/images/BuildAgentImage_v0.3,SMART-CXP-DEV,PackerImages,BuildAgentImage_v0.3,Microsoft.Compute/images,environment=dev; Project=contactless-ui; 
/subscriptions/0b183f3e-8f37-4b73-97d5-856dea5d9037/resourceGroups/PackerImages/providers/Microsoft.Compute/images/BuildAgentImage_v0.4,SMART-CXP-DEV,PackerImages,BuildAgentImage_v0.4,Microsoft.Compute/images,environment=dev; Project=contactless-ui; 
/subscriptions/0b183f3e-8f37-4b73-97d5-856dea5d9037/resourceGroups/PackerImages/providers/Microsoft.Compute/images/BuildAgentImage_v0.5,SMART-CXP-DEV,PackerImages,BuildAgentImage_v0.5,Microsoft.Compute/images,environment=dev; Project=contactless-ui; 
/subscriptions/0b183f3e-8f37-4b73-97d5-856dea5d9037/resourceGroups/PackerImages/providers/Microsoft.Compute/images/BuildAgentImage_v0.6,SMART-CXP-DEV,PackerImages,BuildAgentImage_v0.6,Microsoft.Compute/images,environment=dev; Project=contactless-ui; 
/subscriptions/0b183f3e-8f37-4b73-97d5-856dea5d9037/resourceGroups/PackerImages/providers/Microsoft.Compute/images/DevVM_Win10_VS2015_v0.1,SMART-CXP-DEV,PackerImages,DevVM_Win10_VS2015_v0.1,Microsoft.Compute/images,environment=dev; Project=contactless-ui; 
/subscriptions/0b183f3e-8f37-4b73-97d5-856dea5d9037/resourceGroups/PackerImages/providers/Microsoft.Compute/images/DevVM_Win10_VS2015_v0.2,SMART-CXP-DEV,PackerImages,DevVM_Win10_VS2015_v0.2,Microsoft.Compute/images,environment=dev; Project=contactless-ui; 
/subscriptions/0b183f3e-8f37-4b73-97d5-856dea5d9037/resourceGroups/PackerImages/providers/Microsoft.Compute/images/DevVMImage,SMART-CXP-DEV,PackerImages,DevVMImage,Microsoft.Compute/images,environment=dev; Project=contactless-ui; 
/subscriptions/0b183f3e-8f37-4b73-97d5-856dea5d9037/resourceGroups/PackerImages/providers/Microsoft.Compute/images/DevVMImage_Windows10_v0.1,SMART-CXP-DEV,PackerImages,DevVMImage_Windows10_v0.1,Microsoft.Compute/images,environment=dev; Project=contactless-ui; 
/subscriptions/0b183f3e-8f37-4b73-97d5-856dea5d9037/resourceGroups/smart-cxp-public-assets/providers/Microsoft.Storage/storageAccounts/smartcxppublic,SMART-CXP-DEV,smart-cxp-public-assets,smartcxppublic,Microsoft.Storage/storageAccounts,Environment=dev; Project=contactless-ui; 
/subscriptions/0b183f3e-8f37-4b73-97d5-856dea5d9037/resourceGroups/terraform_state/providers/Microsoft.Storage/storageAccounts/tfbuildagentstate,SMART-CXP-DEV,terraform_state,tfbuildagentstate,Microsoft.Storage/storageAccounts,Environment=dev; Project=contactless-ui; 
/subscriptions/0b183f3e-8f37-4b73-97d5-856dea5d9037/resourceGroups/terraform_state/providers/Microsoft.Storage/storageAccounts/tfdevvmstate,SMART-CXP-DEV,terraform_state,tfdevvmstate,Microsoft.Storage/storageAccounts,Environment=dev; Project=contactless-ui; 
/subscriptions/0b183f3e-8f37-4b73-97d5-856dea5d9037/resourceGroups/tfgmKeyVault/providers/Microsoft.KeyVault/vaults/tfgmKeyVault,SMART-CXP-DEV,tfgmKeyVault,tfgmKeyVault,Microsoft.KeyVault/vaults,Environment=dev; Project=contactless-ui; 
/subscriptions/b8089e0e-c021-49c7-9800-c2def272d4a9/resourceGroups/CS-WebJobs-NorthEurope-scheduler/providers/Microsoft.Logic/workflows/WebJobs-NorthEurope,TfGM Geospatia,CS-WebJobs-NorthEurope-scheduler,WebJobs-NorthEurope,Microsoft.Logic/workflows,
/subscriptions/b8089e0e-c021-49c7-9800-c2def272d4a9/resourceGroups/CS-WebJobs-NorthEurope-scheduler/providers/Microsoft.Logic/workflows/WebJobs-NorthEurope_Carshare_test,TfGM Geospatia,CS-WebJobs-NorthEurope-scheduler,WebJobs-NorthEurope_Carshare_test,Microsoft.Logic/workflows,
/subscriptions/b8089e0e-c021-49c7-9800-c2def272d4a9/resourceGroups/CS-WebJobs-NorthEurope-scheduler/providers/Microsoft.Scheduler/jobcollections/WebJobs-NorthEurope,TfGM Geospatia,CS-WebJobs-NorthEurope-scheduler,WebJobs-NorthEurope,Microsoft.Scheduler/jobcollections,
/subscriptions/b8089e0e-c021-49c7-9800-c2def272d4a9/resourceGroups/Default-Web-NorthEurope/providers/Microsoft.Web/certificates/3D09D3304EDF43F189DFB95C9E940E1AF9EDD298#NorthEuropewebspace,TfGM Geospatia,Default-Web-NorthEurope,3D09D3304EDF43F189DFB95C9E940E1AF9EDD298#NorthEuropewebspace,Microsoft.Web/certificates,
/subscriptions/b8089e0e-c021-49c7-9800-c2def272d4a9/resourceGroups/Default-Web-NorthEurope/providers/Microsoft.Web/certificates/7BE3653D7F9D4CD1C53BC50D7957D9A2605D2F4A-NorthEuropewebspace,TfGM Geospatia,Default-Web-NorthEurope,7BE3653D7F9D4CD1C53BC50D7957D9A2605D2F4A-NorthEuropewebspace,Microsoft.Web/certificates,
/subscriptions/b8089e0e-c021-49c7-9800-c2def272d4a9/resourceGroups/Default-Web-NorthEurope/providers/Microsoft.Web/certificates/87E6F04B8C4C8F7BC662B460D687760D8F2BE6EC#NorthEuropewebspace,TfGM Geospatia,Default-Web-NorthEurope,87E6F04B8C4C8F7BC662B460D687760D8F2BE6EC#NorthEuropewebspace,Microsoft.Web/certificates,
/subscriptions/b8089e0e-c021-49c7-9800-c2def272d4a9/resourceGroups/Default-Web-NorthEurope/providers/Microsoft.Web/certificates/F5E5958E65BE49CB3F2C2658465224095EA297F0,TfGM Geospatia,Default-Web-NorthEurope,F5E5958E65BE49CB3F2C2658465224095EA297F0,Microsoft.Web/certificates,
/subscriptions/b8089e0e-c021-49c7-9800-c2def272d4a9/resourceGroups/Default-Web-NorthEurope/providers/Microsoft.Web/serverFarms/Default1,TfGM Geospatia,Default-Web-NorthEurope,Default1,Microsoft.Web/serverFarms,
/subscriptions/b8089e0e-c021-49c7-9800-c2def272d4a9/resourceGroups/Default-Web-NorthEurope/providers/Microsoft.Web/serverFarms/Default2,TfGM Geospatia,Default-Web-NorthEurope,Default2,Microsoft.Web/serverFarms,
/subscriptions/b8089e0e-c021-49c7-9800-c2def272d4a9/resourceGroups/Default-Web-NorthEurope/providers/Microsoft.Web/sites/bods,TfGM Geospatia,Default-Web-NorthEurope,bods,Microsoft.Web/sites,
/subscriptions/b8089e0e-c021-49c7-9800-c2def272d4a9/resourceGroups/Default-Web-NorthEurope/providers/Microsoft.Web/sites/carsharegm,TfGM Geospatia,Default-Web-NorthEurope,carsharegm,Microsoft.Web/sites,
/subscriptions/b8089e0e-c021-49c7-9800-c2def272d4a9/resourceGroups/default-web-northeurope/providers/Microsoft.Web/sites/carsharegm/slots/dev,TfGM Geospatia,Default-Web-NorthEurope,carsharegm/dev,Microsoft.Web/sites/slots,
/subscriptions/b8089e0e-c021-49c7-9800-c2def272d4a9/resourceGroups/Default-Web-NorthEurope/providers/Microsoft.Web/sites/salmanandfriends,TfGM Geospatia,Default-Web-NorthEurope,salmanandfriends,Microsoft.Web/sites,
/subscriptions/b8089e0e-c021-49c7-9800-c2def272d4a9/resourceGroups/Default-Web-NorthEurope/providers/Microsoft.Web/sites/SSSadmin,TfGM Geospatia,Default-Web-NorthEurope,SSSadmin,Microsoft.Web/sites,
/subscriptions/b8089e0e-c021-49c7-9800-c2def272d4a9/resourceGroups/Default-Web-NorthEurope/providers/Microsoft.Web/sites/TSIR,TfGM Geospatia,Default-Web-NorthEurope,TSIR,Microsoft.Web/sites,
/subscriptions/b8089e0e-c021-49c7-9800-c2def272d4a9/resourceGroups/default-web-northeurope/providers/Microsoft.Web/sites/tsir/slots/tsi-dev,TfGM Geospatia,Default-Web-NorthEurope,tsir/tsi-dev,Microsoft.Web/sites/slots,
/subscriptions/b8089e0e-c021-49c7-9800-c2def272d4a9/resourceGroups/DefaultResourceGroup-WEU/providers/Microsoft.OperationalInsights/workspaces/DefaultWorkspace-b8089e0e-c021-49c7-9800-c2def272d4a9-WEU,TfGM Geospatia,DefaultResourceGroup-WEU,DefaultWorkspace-b8089e0e-c021-49c7-9800-c2def272d4a9-WEU,Microsoft.OperationalInsights/workspaces,
/subscriptions/b8089e0e-c021-49c7-9800-c2def272d4a9/resourceGroups/defaultresourcegroup-weu/providers/Microsoft.OperationsManagement/solutions/SecurityCenterFree(DefaultWorkspace-b8089e0e-c021-49c7-9800-c2def272d4a9-WEU),TfGM Geospatia,DefaultResourceGroup-WEU,SecurityCenterFree(DefaultWorkspace-b8089e0e-c021-49c7-9800-c2def272d4a9-WEU),Microsoft.OperationsManagement/solutions,
/subscriptions/b8089e0e-c021-49c7-9800-c2def272d4a9/resourceGroups/EMKtest/providers/Microsoft.Web/sites/EMKtest,TfGM Geospatia,EMKtest,EMKtest,Microsoft.Web/sites,
/subscriptions/b8089e0e-c021-49c7-9800-c2def272d4a9/resourceGroups/EMKtest/providers/Microsoft.Web/sites/EMKtest/slots/staging,TfGM Geospatia,EMKtest,EMKtest/staging,Microsoft.Web/sites/slots,
/subscriptions/b8089e0e-c021-49c7-9800-c2def272d4a9/resourceGroups/NE-GSWEB/providers/Microsoft.Compute/disks/GSWEB01_OsDisk_1_3b1ef3330306495f815a727176ff5afa,TfGM Geospatia,ne-gsweb,GSWEB01_OsDisk_1_3b1ef3330306495f815a727176ff5afa,Microsoft.Compute/disks,Environment=GSweb; 
/subscriptions/b8089e0e-c021-49c7-9800-c2def272d4a9/resourceGroups/ne-gsweb/providers/Microsoft.Compute/disks/ne-gsweb-disk2,TfGM Geospatia,ne-gsweb,ne-gsweb-disk2,Microsoft.Compute/disks,Environment=GSweb; 
/subscriptions/b8089e0e-c021-49c7-9800-c2def272d4a9/resourceGroups/ne-gsweb/providers/Microsoft.Compute/virtualMachines/GSWEB01,TfGM Geospatia,ne-gsweb,GSWEB01,Microsoft.Compute/virtualMachines,Environment=GSweb; 
/subscriptions/b8089e0e-c021-49c7-9800-c2def272d4a9/resourceGroups/ne-gsweb/providers/Microsoft.Compute/virtualMachines/GSWEB01/extensions/enablevmaccess,TfGM Geospatia,ne-gsweb,GSWEB01/enablevmaccess,Microsoft.Compute/virtualMachines/extensions,
/subscriptions/b8089e0e-c021-49c7-9800-c2def272d4a9/resourceGroups/ne-gsweb/providers/Microsoft.Compute/virtualMachines/GSWEB01/extensions/IaaSAntimalware,TfGM Geospatia,ne-gsweb,GSWEB01/IaaSAntimalware,Microsoft.Compute/virtualMachines/extensions,
/subscriptions/b8089e0e-c021-49c7-9800-c2def272d4a9/resourceGroups/ne-gsweb/providers/Microsoft.Compute/virtualMachines/GSWEB01/extensions/Microsoft.Insights.VMDiagnosticsSettings,TfGM Geospatia,ne-gsweb,GSWEB01/Microsoft.Insights.VMDiagnosticsSettings,Microsoft.Compute/virtualMachines/extensions,
/subscriptions/b8089e0e-c021-49c7-9800-c2def272d4a9/resourceGroups/NE-GSWEB/providers/Microsoft.Compute/virtualMachines/GSWEB01/extensions/MicrosoftMonitoringAgent,TfGM Geospatia,ne-gsweb,GSWEB01/MicrosoftMonitoringAgent,Microsoft.Compute/virtualMachines/extensions,
/subscriptions/b8089e0e-c021-49c7-9800-c2def272d4a9/resourceGroups/ne-gsweb/providers/Microsoft.Network/networkInterfaces/gsweb01899,TfGM Geospatia,ne-gsweb,gsweb01899,Microsoft.Network/networkInterfaces,Environment=GSweb; 
/subscriptions/b8089e0e-c021-49c7-9800-c2def272d4a9/resourceGroups/ne-gsweb/providers/Microsoft.Network/networkSecurityGroups/GSWEB01-nsg,TfGM Geospatia,ne-gsweb,GSWEB01-nsg,Microsoft.Network/networkSecurityGroups,Environment=GSweb; 
/subscriptions/b8089e0e-c021-49c7-9800-c2def272d4a9/resourceGroups/ne-gsweb/providers/Microsoft.Network/publicIPAddresses/GSWEB01-ip,TfGM Geospatia,ne-gsweb,GSWEB01-ip,Microsoft.Network/publicIPAddresses,Environment=GSweb; 
/subscriptions/b8089e0e-c021-49c7-9800-c2def272d4a9/resourceGroups/ne-gsweb/providers/Microsoft.Network/virtualNetworks/ne-gsweb-vnet,TfGM Geospatia,ne-gsweb,ne-gsweb-vnet,Microsoft.Network/virtualNetworks,Environment=GSweb; 
/subscriptions/b8089e0e-c021-49c7-9800-c2def272d4a9/resourceGroups/ne-gsweb/providers/Microsoft.Storage/storageAccounts/negswebdiag209,TfGM Geospatia,ne-gsweb,negswebdiag209,Microsoft.Storage/storageAccounts,
/subscriptions/b8089e0e-c021-49c7-9800-c2def272d4a9/resourceGroups/ne-gsweb/providers/Microsoft.Storage/storageAccounts/negswebdiag403,TfGM Geospatia,ne-gsweb,negswebdiag403,Microsoft.Storage/storageAccounts,Environment=GSweb; 
/subscriptions/b8089e0e-c021-49c7-9800-c2def272d4a9/resourceGroups/NetworkWatcherRG/providers/Microsoft.Network/networkWatchers/NetworkWatcher_northeurope,TfGM Geospatia,NetworkWatcherRG,NetworkWatcher_northeurope,Microsoft.Network/networkWatchers,
/subscriptions/8a9ab014-843d-4092-bf43-cb9df9ae531f/resourceGroups/WebJobs-WestEurope-LogicApp-UAT-RG/providers/Microsoft.Logic/workflows/MottsWebJob-Logic-App-UAT,Open Data Project Dev/Test,WebJobs-WestEurope-LogicApp-UAT-RG,MottsWebJob-Logic-App-UAT,Microsoft.Logic/workflows,
/subscriptions/8a9ab014-843d-4092-bf43-cb9df9ae531f/resourceGroups/TfGM-UAT/providers/Microsoft.ApiManagement/service/tfgm-uat-api-services4iqc2ddhz7rq,Open Data Project Dev/Test,TfGM-UAT,tfgm-uat-api-services4iqc2ddhz7rq,Microsoft.ApiManagement/service,displayName=API Management Service; 
/subscriptions/8a9ab014-843d-4092-bf43-cb9df9ae531f/resourceGroups/TfGM-UAT/providers/Microsoft.Scheduler/jobcollections/tfgm-uat-scheduler-collection-names4iqc2ddhz7rq,Open Data Project Dev/Test,TfGM-UAT,tfgm-uat-scheduler-collection-names4iqc2ddhz7rq,Microsoft.Scheduler/jobcollections,displayName=Web Jobs Collection; 
/subscriptions/8a9ab014-843d-4092-bf43-cb9df9ae531f/resourceGroups/TfGM-UAT/providers/Microsoft.ServiceBus/namespaces/tfgmuatservicebus,Open Data Project Dev/Test,TfGM-UAT,tfgmuatservicebus,Microsoft.ServiceBus/namespaces,displayName=ServiceBus Namespace; 
/subscriptions/8a9ab014-843d-4092-bf43-cb9df9ae531f/resourceGroups/TfGM-UAT/providers/Microsoft.Storage/storageAccounts/tfgmuatsas4iqc2ddhz7rq,Open Data Project Dev/Test,TfGM-UAT,tfgmuatsas4iqc2ddhz7rq,Microsoft.Storage/storageAccounts,displayName=tfgmOptisStorageAccount; 
/subscriptions/8a9ab014-843d-4092-bf43-cb9df9ae531f/resourceGroups/TfGM-UAT/providers/Microsoft.Web/serverFarms/bmappService,Open Data Project Dev/Test,TfGM-UAT,bmappService,Microsoft.Web/serverFarms,displayName=appService; 
